image,tag,result,k,object_ratio,background_ratio,k_x_object_ratio,k_x_background_ratio,perturbed_pixel,pixel_perturbed_percentage,total_pixel
n01443537_goldfish,background,safe,3136.0,0.8129982461734694,0.18700175382653061,2549.5625,586.4375,586.4375,1.1687609614,50176.0
n01443537_goldfish,object,safe,3136.0,0.8129982461734694,0.18700175382653061,2549.5625,586.4375,2549.5625,5.0812390386,50176.0
n01484850_great_white_shark,whole-image,unsafe,3136.0,0.9022640306122448,0.0977359693877552,2829.4999999999995,306.5000000000003,3136.0,6.25,50176.0
n01484850_great_white_shark,background,unsafe,3136.0,0.9022640306122448,0.0977359693877552,2829.4999999999995,306.5000000000003,306.5000000000003,0.6108498087,50176.0
n01484850_great_white_shark,object,unsafe,3136.0,0.9022640306122448,0.0977359693877552,2829.4999999999995,306.5000000000003,2829.4999999999995,5.6391501913,50176.0
n01491361_tiger_shark,whole-image,safe,3136.0,0.9754663584183674,0.024533641581632626,3059.0625,76.93749999999991,3136.0,6.25,50176.0
n01491361_tiger_shark,background,safe,3136.0,0.9754663584183674,0.024533641581632626,3059.0625,76.93749999999991,76.93749999999991,0.1533352599,50176.0
n01491361_tiger_shark,object,safe,3136.0,0.9754663584183674,0.024533641581632626,3059.0625,76.93749999999991,3059.0625,6.0966647401,50176.0
n01496331_electric_ray,whole-image,safe,3136.0,0.9361447704081632,0.06385522959183676,2935.75,200.25000000000009,3136.0,6.25,50176.0
n01496331_electric_ray,background,safe,3136.0,0.9361447704081632,0.06385522959183676,2935.75,200.25000000000009,200.25000000000009,0.3990951849,50176.0
n01496331_electric_ray,object,safe,3136.0,0.9361447704081632,0.06385522959183676,2935.75,200.25000000000009,2935.75,5.8509048151,50176.0
n01514668_cock,whole-image,unsafe,3136.0,0.9447943239795918,0.055205676020408156,2962.875,173.12499999999997,3136.0,6.25,50176.0
n01514668_cock,background,unsafe,3136.0,0.9447943239795918,0.055205676020408156,2962.875,173.12499999999997,173.12499999999997,0.3450354751,50176.0
n01514668_cock,object,unsafe,3136.0,0.9447943239795918,0.055205676020408156,2962.875,173.12499999999997,2962.875,5.9049645249,50176.0
n01514859_hen,whole-image,unsafe,3136.0,0.6382533482142857,0.3617466517857143,2001.5625,1134.4375,3136.0,6.25,50176.0
n01514859_hen,background,unsafe,3136.0,0.6382533482142857,0.3617466517857143,2001.5625,1134.4375,1134.4375,2.2609165737,50176.0
n01514859_hen,object,unsafe,3136.0,0.6382533482142857,0.3617466517857143,2001.5625,1134.4375,2001.5625,3.9890834263,50176.0
n01518878_ostrich,whole-image,unsafe,3136.0,0.8288624043367347,0.17113759566326525,2599.3125,536.6874999999998,3136.0,6.25,50176.0
n01518878_ostrich,background,unsafe,3136.0,0.8288624043367347,0.17113759566326525,2599.3125,536.6874999999998,536.6874999999998,1.0696099729,50176.0
n01518878_ostrich,object,unsafe,3136.0,0.8288624043367347,0.17113759566326525,2599.3125,536.6874999999998,2599.3125,5.1803900271,50176.0
n01530575_brambling,whole-image,unsafe,3136.0,0.8874162946428571,0.1125837053571429,2782.9375,353.06250000000017,3136.0,6.25,50176.0
n01530575_brambling,background,unsafe,3136.0,0.8874162946428571,0.1125837053571429,2782.9375,353.06250000000017,353.06250000000017,0.7036481585,50176.0
n01530575_brambling,object,unsafe,3136.0,0.8874162946428571,0.1125837053571429,2782.9375,353.06250000000017,2782.9375,5.5463518415,50176.0
n01443537_goldfish,whole-image,safe,25088.0,0.8129982461734694,0.18700175382653061,20396.5,4691.5,25088.0,50.0,50176.0
n01443537_goldfish,background,safe,25088.0,0.8129982461734694,0.18700175382653061,20396.5,4691.5,4691.5,9.3500876913,50176.0
n01443537_goldfish,object,safe,25088.0,0.8129982461734694,0.18700175382653061,20396.5,4691.5,20396.5,40.6499123087,50176.0
n01484850_great_white_shark,whole-image,unsafe,25088.0,0.9022640306122448,0.0977359693877552,22635.999999999996,2452.0000000000023,25088.0,50.0,50176.0
n01484850_great_white_shark,background,unsafe,25088.0,0.9022640306122448,0.0977359693877552,22635.999999999996,2452.0000000000023,2452.0000000000023,4.8867984694,50176.0
n01484850_great_white_shark,object,unsafe,25088.0,0.9022640306122448,0.0977359693877552,22635.999999999996,2452.0000000000023,22635.999999999996,45.1132015306,50176.0
n01491361_tiger_shark,whole-image,unknown,25088.0,0.9754663584183674,0.024533641581632626,24472.5,615.4999999999993,25088.0,50.0,50176.0
n01491361_tiger_shark,background,safe,25088.0,0.9754663584183674,0.024533641581632626,24472.5,615.4999999999993,615.4999999999993,1.2266820791,50176.0
n01491361_tiger_shark,object,unknown,25088.0,0.9754663584183674,0.024533641581632626,24472.5,615.4999999999993,24472.5,48.7733179209,50176.0
n01496331_electric_ray,whole-image,safe,25088.0,0.9361447704081632,0.06385522959183676,23486.0,1602.0000000000007,25088.0,50.0,50176.0
n01496331_electric_ray,background,safe,25088.0,0.9361447704081632,0.06385522959183676,23486.0,1602.0000000000007,1602.0000000000007,3.1927614796,50176.0
n01496331_electric_ray,object,safe,25088.0,0.9361447704081632,0.06385522959183676,23486.0,1602.0000000000007,23486.0,46.8072385204,50176.0
n01514668_cock,whole-image,unsafe,25088.0,0.9447943239795918,0.055205676020408156,23703.0,1384.9999999999998,25088.0,50.0,50176.0
n01514668_cock,background,unsafe,25088.0,0.9447943239795918,0.055205676020408156,23703.0,1384.9999999999998,1384.9999999999998,2.760283801,50176.0
n01514668_cock,object,unsafe,25088.0,0.9447943239795918,0.055205676020408156,23703.0,1384.9999999999998,23703.0,47.239716199,50176.0
n01514859_hen,whole-image,unsafe,25088.0,0.6382533482142857,0.3617466517857143,16012.5,9075.5,25088.0,50.0,50176.0
n01514859_hen,background,unsafe,25088.0,0.6382533482142857,0.3617466517857143,16012.5,9075.5,9075.5,18.0873325893,50176.0
n01514859_hen,object,unsafe,25088.0,0.6382533482142857,0.3617466517857143,16012.5,9075.5,16012.5,31.9126674107,50176.0
n01518878_ostrich,whole-image,unsafe,25088.0,0.8288624043367347,0.17113759566326525,20794.5,4293.499999999998,25088.0,50.0,50176.0
n01518878_ostrich,background,unsafe,25088.0,0.8288624043367347,0.17113759566326525,20794.5,4293.499999999998,4293.499999999998,8.5568797832,50176.0
n01518878_ostrich,object,unsafe,25088.0,0.8288624043367347,0.17113759566326525,20794.5,4293.499999999998,20794.5,41.4431202168,50176.0
n01530575_brambling,whole-image,unsafe,25088.0,0.8874162946428571,0.1125837053571429,22263.5,2824.5000000000014,25088.0,50.0,50176.0
n01530575_brambling,background,unsafe,25088.0,0.8874162946428571,0.1125837053571429,22263.5,2824.5000000000014,2824.5000000000014,5.6291852679,50176.0
n01530575_brambling,object,unsafe,25088.0,0.8874162946428571,0.1125837053571429,22263.5,2824.5000000000014,22263.5,44.3708147321,50176.0
n01443537_goldfish,whole-image,unknown,50176.0,0.8129982461734694,0.18700175382653061,40793.0,9383.0,50176.0,100.0,50176.0
n01443537_goldfish,background,safe,50176.0,0.8129982461734694,0.18700175382653061,40793.0,9383.0,9383.0,18.7001753827,50176.0
n01443537_goldfish,object,safe,50176.0,0.8129982461734694,0.18700175382653061,40793.0,9383.0,40793.0,81.2998246173,50176.0
n01484850_great_white_shark,whole-image,unsafe,50176.0,0.9022640306122448,0.0977359693877552,45271.99999999999,4904.000000000005,50176.0,100.0,50176.0
n01484850_great_white_shark,background,unsafe,50176.0,0.9022640306122448,0.0977359693877552,45271.99999999999,4904.000000000005,4904.000000000005,9.7735969388,50176.0
n01484850_great_white_shark,object,unsafe,50176.0,0.9022640306122448,0.0977359693877552,45271.99999999999,4904.000000000005,45271.99999999999,90.2264030612,50176.0
n01491361_tiger_shark,whole-image,unknown,50176.0,0.9754663584183674,0.024533641581632626,48945.0,1230.9999999999986,50176.0,100.0,50176.0
n01491361_tiger_shark,background,safe,50176.0,0.9754663584183674,0.024533641581632626,48945.0,1230.9999999999986,1230.9999999999986,2.4533641582,50176.0
n01491361_tiger_shark,object,unknown,50176.0,0.9754663584183674,0.024533641581632626,48945.0,1230.9999999999986,48945.0,97.5466358418,50176.0
n01496331_electric_ray,whole-image,unknown,50176.0,0.9361447704081632,0.06385522959183676,46972.0,3204.0000000000014,50176.0,100.0,50176.0
n01496331_electric_ray,background,safe,50176.0,0.9361447704081632,0.06385522959183676,46972.0,3204.0000000000014,3204.0000000000014,6.3855229592,50176.0
n01496331_electric_ray,object,unknown,50176.0,0.9361447704081632,0.06385522959183676,46972.0,3204.0000000000014,46972.0,93.6144770408,50176.0
n01514668_cock,whole-image,unsafe,50176.0,0.9447943239795918,0.055205676020408156,47406.0,2769.9999999999995,50176.0,100.0,50176.0
n01514668_cock,background,unsafe,50176.0,0.9447943239795918,0.055205676020408156,47406.0,2769.9999999999995,2769.9999999999995,5.520567602,50176.0
n01514668_cock,object,unsafe,50176.0,0.9447943239795918,0.055205676020408156,47406.0,2769.9999999999995,47406.0,94.479432398,50176.0
n01514859_hen,whole-image,unsafe,50176.0,0.6382533482142857,0.3617466517857143,32025.0,18151.0,50176.0,100.0,50176.0
n01514859_hen,background,unsafe,50176.0,0.6382533482142857,0.3617466517857143,32025.0,18151.0,18151.0,36.1746651786,50176.0
n01514859_hen,object,unsafe,50176.0,0.6382533482142857,0.3617466517857143,32025.0,18151.0,32025.0,63.8253348214,50176.0
n01518878_ostrich,whole-image,unsafe,50176.0,0.8288624043367347,0.17113759566326525,41589.0,8586.999999999996,50176.0,100.0,50176.0
n01518878_ostrich,background,unsafe,50176.0,0.8288624043367347,0.17113759566326525,41589.0,8586.999999999996,8586.999999999996,17.1137595663,50176.0
n01518878_ostrich,object,unsafe,50176.0,0.8288624043367347,0.17113759566326525,41589.0,8586.999999999996,41589.0,82.8862404337,50176.0
n01530575_brambling,whole-image,unsafe,50176.0,0.8874162946428571,0.1125837053571429,44527.0,5649.000000000003,50176.0,100.0,50176.0
n01530575_brambling,background,unsafe,50176.0,0.8874162946428571,0.1125837053571429,44527.0,5649.000000000003,5649.000000000003,11.2583705357,50176.0
n01530575_brambling,object,unsafe,50176.0,0.8874162946428571,0.1125837053571429,44527.0,5649.000000000003,44527.0,88.7416294643,50176.0
n01443537_goldfish,whole-image,safe,6272.0,0.8129982461734694,0.18700175382653061,5099.125,1172.875,6272.0,12.5,50176.0
n01443537_goldfish,background,safe,6272.0,0.8129982461734694,0.18700175382653061,5099.125,1172.875,1172.875,2.3375219228,50176.0
n01443537_goldfish,object,safe,6272.0,0.8129982461734694,0.18700175382653061,5099.125,1172.875,5099.125,10.1624780772,50176.0
n01484850_great_white_shark,whole-image,unsafe,6272.0,0.9022640306122448,0.0977359693877552,5658.999999999999,613.0000000000006,6272.0,12.5,50176.0
n01484850_great_white_shark,background,unsafe,6272.0,0.9022640306122448,0.0977359693877552,5658.999999999999,613.0000000000006,613.0000000000006,1.2216996173,50176.0
n01484850_great_white_shark,object,unsafe,6272.0,0.9022640306122448,0.0977359693877552,5658.999999999999,613.0000000000006,5658.999999999999,11.2783003827,50176.0
n01491361_tiger_shark,whole-image,safe,6272.0,0.9754663584183674,0.024533641581632626,6118.125,153.87499999999983,6272.0,12.5,50176.0
n01491361_tiger_shark,background,safe,6272.0,0.9754663584183674,0.024533641581632626,6118.125,153.87499999999983,153.87499999999983,0.3066705198,50176.0
n01491361_tiger_shark,object,safe,6272.0,0.9754663584183674,0.024533641581632626,6118.125,153.87499999999983,6118.125,12.1933294802,50176.0
n01496331_electric_ray,whole-image,safe,6272.0,0.9361447704081632,0.06385522959183676,5871.5,400.50000000000017,6272.0,12.5,50176.0
n01496331_electric_ray,background,safe,6272.0,0.9361447704081632,0.06385522959183676,5871.5,400.50000000000017,400.50000000000017,0.7981903699,50176.0
n01496331_electric_ray,object,safe,6272.0,0.9361447704081632,0.06385522959183676,5871.5,400.50000000000017,5871.5,11.7018096301,50176.0
n01514668_cock,whole-image,unsafe,6272.0,0.9447943239795918,0.055205676020408156,5925.75,346.24999999999994,6272.0,12.5,50176.0
n01514668_cock,background,unsafe,6272.0,0.9447943239795918,0.055205676020408156,5925.75,346.24999999999994,346.24999999999994,0.6900709503,50176.0
n01514668_cock,object,unsafe,6272.0,0.9447943239795918,0.055205676020408156,5925.75,346.24999999999994,5925.75,11.8099290497,50176.0
n01514859_hen,whole-image,unsafe,6272.0,0.6382533482142857,0.3617466517857143,4003.125,2268.875,6272.0,12.5,50176.0
n01514859_hen,background,unsafe,6272.0,0.6382533482142857,0.3617466517857143,4003.125,2268.875,2268.875,4.5218331473,50176.0
n01514859_hen,object,unsafe,6272.0,0.6382533482142857,0.3617466517857143,4003.125,2268.875,4003.125,7.9781668527,50176.0
n01518878_ostrich,whole-image,unsafe,6272.0,0.8288624043367347,0.17113759566326525,5198.625,1073.3749999999995,6272.0,12.5,50176.0
n01518878_ostrich,background,unsafe,6272.0,0.8288624043367347,0.17113759566326525,5198.625,1073.3749999999995,1073.3749999999995,2.1392199458,50176.0
n01518878_ostrich,object,unsafe,6272.0,0.8288624043367347,0.17113759566326525,5198.625,1073.3749999999995,5198.625,10.3607800542,50176.0
n01530575_brambling,whole-image,unsafe,6272.0,0.8874162946428571,0.1125837053571429,5565.875,706.1250000000003,6272.0,12.5,50176.0
n01530575_brambling,background,unsafe,6272.0,0.8874162946428571,0.1125837053571429,5565.875,706.1250000000003,706.1250000000003,1.407296317,50176.0
n01530575_brambling,object,unsafe,6272.0,0.8874162946428571,0.1125837053571429,5565.875,706.1250000000003,5565.875,11.092703683,50176.0
n02033041_dowitcher,whole-image,unknown,50176.0,0.8770727040816326,0.12292729591836737,44008.0,6168.000000000002,50176.0,100.0,50176.0
n02033041_dowitcher,background,unknown,50176.0,0.8770727040816326,0.12292729591836737,44008.0,6168.000000000002,6168.000000000002,12.2927295918,50176.0
n02033041_dowitcher,object,safe,50176.0,0.8770727040816326,0.12292729591836737,44008.0,6168.000000000002,44008.0,87.7072704082,50176.0
n02033041_dowitcher,whole-image,safe,6272.0,0.8770727040816326,0.12292729591836737,5501.0,771.0000000000002,6272.0,12.5,50176.0
n02033041_dowitcher,background,safe,6272.0,0.8770727040816326,0.12292729591836737,5501.0,771.0000000000002,771.0000000000002,1.536591199,50176.0
n02033041_dowitcher,object,safe,6272.0,0.8770727040816326,0.12292729591836737,5501.0,771.0000000000002,5501.0,10.963408801,50176.0
n02033041_dowitcher,whole-image,safe,1568.0,0.8770727040816326,0.12292729591836737,1375.25,192.75000000000006,1568.0,3.125,50176.0
n02033041_dowitcher,background,safe,1568.0,0.8770727040816326,0.12292729591836737,1375.25,192.75000000000006,192.75000000000006,0.3841477997,50176.0
n02033041_dowitcher,object,safe,1568.0,0.8770727040816326,0.12292729591836737,1375.25,192.75000000000006,1375.25,2.7408522003,50176.0
n02033041_dowitcher,whole-image,safe,12544.0,0.8770727040816326,0.12292729591836737,11002.0,1542.0000000000005,12544.0,25.0,50176.0
n02033041_dowitcher,background,safe,12544.0,0.8770727040816326,0.12292729591836737,11002.0,1542.0000000000005,1542.0000000000005,3.073182398,50176.0
n02033041_dowitcher,object,safe,12544.0,0.8770727040816326,0.12292729591836737,11002.0,1542.0000000000005,11002.0,21.926817602,50176.0
n02033041_dowitcher,whole-image,safe,3136.0,0.8770727040816326,0.12292729591836737,2750.5,385.5000000000001,3136.0,6.25,50176.0
n02033041_dowitcher,background,safe,3136.0,0.8770727040816326,0.12292729591836737,2750.5,385.5000000000001,385.5000000000001,0.7682955995,50176.0
n02033041_dowitcher,object,safe,3136.0,0.8770727040816326,0.12292729591836737,2750.5,385.5000000000001,2750.5,5.4817044005,50176.0
n02033041_dowitcher,whole-image,safe,25088.0,0.8770727040816326,0.12292729591836737,22004.0,3084.000000000001,25088.0,50.0,50176.0
n02033041_dowitcher,background,safe,25088.0,0.8770727040816326,0.12292729591836737,22004.0,3084.000000000001,3084.000000000001,6.1463647959,50176.0
n02033041_dowitcher,object,safe,25088.0,0.8770727040816326,0.12292729591836737,22004.0,3084.000000000001,22004.0,43.8536352041,50176.0
n01742172_boa_constrictor,whole-image,safe,6272.0,0.8016780931122449,0.19832190688775508,5028.125,1243.875,6272.0,12.5,50176.0
n01742172_boa_constrictor,background,safe,6272.0,0.8016780931122449,0.19832190688775508,5028.125,1243.875,1243.875,2.4790238361,50176.0
n01742172_boa_constrictor,object,safe,6272.0,0.8016780931122449,0.19832190688775508,5028.125,1243.875,5028.125,10.0209761639,50176.0
n01744401_rock_python,whole-image,unsafe,6272.0,0.5039660395408163,0.4960339604591837,3160.875,3111.125,6272.0,12.5,50176.0
n01744401_rock_python,background,unsafe,6272.0,0.5039660395408163,0.4960339604591837,3160.875,3111.125,3111.125,6.2004245057,50176.0
n01744401_rock_python,object,unsafe,6272.0,0.5039660395408163,0.4960339604591837,3160.875,3111.125,3160.875,6.2995754943,50176.0
n01748264_Indian_cobra,whole-image,unsafe,6272.0,0.8722098214285714,0.1277901785714286,5470.5,801.5000000000002,6272.0,12.5,50176.0
n01748264_Indian_cobra,background,unsafe,6272.0,0.8722098214285714,0.1277901785714286,5470.5,801.5000000000002,801.5000000000002,1.5973772321,50176.0
n01748264_Indian_cobra,object,unsafe,6272.0,0.8722098214285714,0.1277901785714286,5470.5,801.5000000000002,5470.5,10.9026227679,50176.0
n01755581_diamondback,whole-image,safe,6272.0,0.8924386160714286,0.1075613839285714,5597.375,674.6249999999998,6272.0,12.5,50176.0
n01755581_diamondback,background,safe,6272.0,0.8924386160714286,0.1075613839285714,5597.375,674.6249999999998,674.6249999999998,1.3445172991,50176.0
n01755581_diamondback,object,safe,6272.0,0.8924386160714286,0.1075613839285714,5597.375,674.6249999999998,5597.375,11.1554827009,50176.0
n01756291_sidewinder,whole-image,unsafe,6272.0,0.7790377869897959,0.22096221301020413,4886.125,1385.8750000000002,6272.0,12.5,50176.0
n01756291_sidewinder,background,unsafe,6272.0,0.7790377869897959,0.22096221301020413,4886.125,1385.8750000000002,1385.8750000000002,2.7620276626,50176.0
n01756291_sidewinder,object,unsafe,6272.0,0.7790377869897959,0.22096221301020413,4886.125,1385.8750000000002,4886.125,9.7379723374,50176.0
n01768244_trilobite,whole-image,unsafe,6272.0,0.9576291454081632,0.04237085459183676,6006.25,265.75000000000017,6272.0,12.5,50176.0
n01768244_trilobite,background,unsafe,6272.0,0.9576291454081632,0.04237085459183676,6006.25,265.75000000000017,265.75000000000017,0.5296356824,50176.0
n01768244_trilobite,object,unsafe,6272.0,0.9576291454081632,0.04237085459183676,6006.25,265.75000000000017,6006.25,11.9703643176,50176.0
n01770081_harvestman,whole-image,safe,6272.0,0.8808992346938775,0.11910076530612246,5525.0,747.0,6272.0,12.5,50176.0
n01770081_harvestman,background,safe,6272.0,0.8808992346938775,0.11910076530612246,5525.0,747.0,747.0,1.4887595663,50176.0
n01770081_harvestman,object,safe,6272.0,0.8808992346938775,0.11910076530612246,5525.0,747.0,5525.0,11.0112404337,50176.0
n01742172_boa_constrictor,whole-image,unknown,50176.0,0.8016780931122449,0.19832190688775508,40225.0,9951.0,50176.0,100.0,50176.0
n01742172_boa_constrictor,background,safe,50176.0,0.8016780931122449,0.19832190688775508,40225.0,9951.0,9951.0,19.8321906888,50176.0
n01742172_boa_constrictor,object,unknown,50176.0,0.8016780931122449,0.19832190688775508,40225.0,9951.0,40225.0,80.1678093112,50176.0
n01744401_rock_python,whole-image,unsafe,50176.0,0.5039660395408163,0.4960339604591837,25287.0,24889.0,50176.0,100.0,50176.0
n01744401_rock_python,background,unsafe,50176.0,0.5039660395408163,0.4960339604591837,25287.0,24889.0,24889.0,49.6033960459,50176.0
n01744401_rock_python,object,unsafe,50176.0,0.5039660395408163,0.4960339604591837,25287.0,24889.0,25287.0,50.3966039541,50176.0
n01748264_Indian_cobra,whole-image,unsafe,50176.0,0.8722098214285714,0.1277901785714286,43764.0,6412.000000000002,50176.0,100.0,50176.0
n01748264_Indian_cobra,background,unsafe,50176.0,0.8722098214285714,0.1277901785714286,43764.0,6412.000000000002,6412.000000000002,12.7790178571,50176.0
n01748264_Indian_cobra,object,unsafe,50176.0,0.8722098214285714,0.1277901785714286,43764.0,6412.000000000002,43764.0,87.2209821429,50176.0
n01755581_diamondback,whole-image,unknown,50176.0,0.8924386160714286,0.1075613839285714,44779.0,5396.999999999998,50176.0,100.0,50176.0
n01755581_diamondback,background,safe,50176.0,0.8924386160714286,0.1075613839285714,44779.0,5396.999999999998,5396.999999999998,10.7561383929,50176.0
n01755581_diamondback,object,unknown,50176.0,0.8924386160714286,0.1075613839285714,44779.0,5396.999999999998,44779.0,89.2438616071,50176.0
n01756291_sidewinder,whole-image,unsafe,50176.0,0.7790377869897959,0.22096221301020413,39089.0,11087.000000000002,50176.0,100.0,50176.0
n01756291_sidewinder,background,unsafe,50176.0,0.7790377869897959,0.22096221301020413,39089.0,11087.000000000002,11087.000000000002,22.096221301,50176.0
n01756291_sidewinder,object,unsafe,50176.0,0.7790377869897959,0.22096221301020413,39089.0,11087.000000000002,39089.0,77.903778699,50176.0
n01768244_trilobite,whole-image,unsafe,50176.0,0.9576291454081632,0.04237085459183676,48050.0,2126.0000000000014,50176.0,100.0,50176.0
n01768244_trilobite,background,unsafe,50176.0,0.9576291454081632,0.04237085459183676,48050.0,2126.0000000000014,2126.0000000000014,4.2370854592,50176.0
n01768244_trilobite,object,unsafe,50176.0,0.9576291454081632,0.04237085459183676,48050.0,2126.0000000000014,48050.0,95.7629145408,50176.0
n01770081_harvestman,whole-image,unknown,50176.0,0.8808992346938775,0.11910076530612246,44200.0,5976.0,50176.0,100.0,50176.0
n01770081_harvestman,background,safe,50176.0,0.8808992346938775,0.11910076530612246,44200.0,5976.0,5976.0,11.9100765306,50176.0
n01770081_harvestman,object,unknown,50176.0,0.8808992346938775,0.11910076530612246,44200.0,5976.0,44200.0,88.0899234694,50176.0
n01742172_boa_constrictor,whole-image,safe,12544.0,0.8016780931122449,0.19832190688775508,10056.25,2487.75,12544.0,25.0,50176.0
n01742172_boa_constrictor,background,safe,12544.0,0.8016780931122449,0.19832190688775508,10056.25,2487.75,2487.75,4.9580476722,50176.0
n01742172_boa_constrictor,object,safe,12544.0,0.8016780931122449,0.19832190688775508,10056.25,2487.75,10056.25,20.0419523278,50176.0
n01744401_rock_python,whole-image,unsafe,12544.0,0.5039660395408163,0.4960339604591837,6321.75,6222.25,12544.0,25.0,50176.0
n01744401_rock_python,background,unsafe,12544.0,0.5039660395408163,0.4960339604591837,6321.75,6222.25,6222.25,12.4008490115,50176.0
n01744401_rock_python,object,unsafe,12544.0,0.5039660395408163,0.4960339604591837,6321.75,6222.25,6321.75,12.5991509885,50176.0
n01748264_Indian_cobra,whole-image,unsafe,12544.0,0.8722098214285714,0.1277901785714286,10941.0,1603.0000000000005,12544.0,25.0,50176.0
n01748264_Indian_cobra,background,unsafe,12544.0,0.8722098214285714,0.1277901785714286,10941.0,1603.0000000000005,1603.0000000000005,3.1947544643,50176.0
n01748264_Indian_cobra,object,unsafe,12544.0,0.8722098214285714,0.1277901785714286,10941.0,1603.0000000000005,10941.0,21.8052455357,50176.0
n01755581_diamondback,whole-image,safe,12544.0,0.8924386160714286,0.1075613839285714,11194.75,1349.2499999999995,12544.0,25.0,50176.0
n01755581_diamondback,background,safe,12544.0,0.8924386160714286,0.1075613839285714,11194.75,1349.2499999999995,1349.2499999999995,2.6890345982,50176.0
n01755581_diamondback,object,safe,12544.0,0.8924386160714286,0.1075613839285714,11194.75,1349.2499999999995,11194.75,22.3109654018,50176.0
n01756291_sidewinder,whole-image,unsafe,12544.0,0.7790377869897959,0.22096221301020413,9772.25,2771.7500000000005,12544.0,25.0,50176.0
n01756291_sidewinder,background,unsafe,12544.0,0.7790377869897959,0.22096221301020413,9772.25,2771.7500000000005,2771.7500000000005,5.5240553253,50176.0
n01756291_sidewinder,object,unsafe,12544.0,0.7790377869897959,0.22096221301020413,9772.25,2771.7500000000005,9772.25,19.4759446747,50176.0
n01768244_trilobite,whole-image,unsafe,12544.0,0.9576291454081632,0.04237085459183676,12012.5,531.5000000000003,12544.0,25.0,50176.0
n01768244_trilobite,background,unsafe,12544.0,0.9576291454081632,0.04237085459183676,12012.5,531.5000000000003,531.5000000000003,1.0592713648,50176.0
n01768244_trilobite,object,unsafe,12544.0,0.9576291454081632,0.04237085459183676,12012.5,531.5000000000003,12012.5,23.9407286352,50176.0
n01770081_harvestman,whole-image,safe,12544.0,0.8808992346938775,0.11910076530612246,11050.0,1494.0,12544.0,25.0,50176.0
n01770081_harvestman,background,safe,12544.0,0.8808992346938775,0.11910076530612246,11050.0,1494.0,1494.0,2.9775191327,50176.0
n01770081_harvestman,object,safe,12544.0,0.8808992346938775,0.11910076530612246,11050.0,1494.0,11050.0,22.0224808673,50176.0
n01742172_boa_constrictor,whole-image,safe,3136.0,0.8016780931122449,0.19832190688775508,2514.0625,621.9375,3136.0,6.25,50176.0
n01742172_boa_constrictor,background,safe,3136.0,0.8016780931122449,0.19832190688775508,2514.0625,621.9375,621.9375,1.239511918,50176.0
n01742172_boa_constrictor,object,safe,3136.0,0.8016780931122449,0.19832190688775508,2514.0625,621.9375,2514.0625,5.010488082,50176.0
n01744401_rock_python,whole-image,unsafe,3136.0,0.5039660395408163,0.4960339604591837,1580.4375,1555.5625,3136.0,6.25,50176.0
n01744401_rock_python,background,unsafe,3136.0,0.5039660395408163,0.4960339604591837,1580.4375,1555.5625,1555.5625,3.1002122529,50176.0
n01744401_rock_python,object,unsafe,3136.0,0.5039660395408163,0.4960339604591837,1580.4375,1555.5625,1580.4375,3.1497877471,50176.0
n01748264_Indian_cobra,whole-image,unsafe,3136.0,0.8722098214285714,0.1277901785714286,2735.25,400.7500000000001,3136.0,6.25,50176.0
n01748264_Indian_cobra,background,unsafe,3136.0,0.8722098214285714,0.1277901785714286,2735.25,400.7500000000001,400.7500000000001,0.7986886161,50176.0
n01748264_Indian_cobra,object,unsafe,3136.0,0.8722098214285714,0.1277901785714286,2735.25,400.7500000000001,2735.25,5.4513113839,50176.0
n01755581_diamondback,whole-image,safe,3136.0,0.8924386160714286,0.1075613839285714,2798.6875,337.3124999999999,3136.0,6.25,50176.0
n01755581_diamondback,background,safe,3136.0,0.8924386160714286,0.1075613839285714,2798.6875,337.3124999999999,337.3124999999999,0.6722586496,50176.0
n01755581_diamondback,object,safe,3136.0,0.8924386160714286,0.1075613839285714,2798.6875,337.3124999999999,2798.6875,5.5777413504,50176.0
n01756291_sidewinder,whole-image,unsafe,3136.0,0.7790377869897959,0.22096221301020413,2443.0625,692.9375000000001,3136.0,6.25,50176.0
n01756291_sidewinder,background,unsafe,3136.0,0.7790377869897959,0.22096221301020413,2443.0625,692.9375000000001,692.9375000000001,1.3810138313,50176.0
n01756291_sidewinder,object,unsafe,3136.0,0.7790377869897959,0.22096221301020413,2443.0625,692.9375000000001,2443.0625,4.8689861687,50176.0
n01768244_trilobite,whole-image,unsafe,3136.0,0.9576291454081632,0.04237085459183676,3003.125,132.87500000000009,3136.0,6.25,50176.0
n01768244_trilobite,background,unsafe,3136.0,0.9576291454081632,0.04237085459183676,3003.125,132.87500000000009,132.87500000000009,0.2648178412,50176.0
n01768244_trilobite,object,unsafe,3136.0,0.9576291454081632,0.04237085459183676,3003.125,132.87500000000009,3003.125,5.9851821588,50176.0
n01770081_harvestman,whole-image,safe,3136.0,0.8808992346938775,0.11910076530612246,2762.5,373.5,3136.0,6.25,50176.0
n01770081_harvestman,background,safe,3136.0,0.8808992346938775,0.11910076530612246,2762.5,373.5,373.5,0.7443797832,50176.0
n01770081_harvestman,object,safe,3136.0,0.8808992346938775,0.11910076530612246,2762.5,373.5,2762.5,5.5056202168,50176.0
n01742172_boa_constrictor,whole-image,safe,25088.0,0.8016780931122449,0.19832190688775508,20112.5,4975.5,25088.0,50.0,50176.0
